"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"2008",19.8,41.7120520126581,66.9186917171695,53.6182856976814,-7.08531308991549,"tr","short","linear"
"2009",19.9,41.9374721845181,67.257278878841,53.889085120397,-7.08531308991549,"tr","short","linear"
"2010",20,42.162892356378,67.5958660405126,54.1598845431125,-7.08531308991549,"tr","short","linear"
"2011",0,-3.99844097996214,4.29154440704846,0,-7.00116865036514,"ru","short","linear"
"2012",0.1,-3.78364936968061,4.5768238173711,0.256132028426944,-7.00116865036514,"ru","short","linear"
"2013",0.2,-3.56885775939908,4.86210322769375,0.512264056853888,-7.00116865036514,"ru","short","linear"
"2014",0.3,-3.35406614911755,5.1473826380164,0.768396085280832,-7.00116865036514,"ru","short","linear"
"2015",0.4,-3.13927453883602,5.43266204833905,1.02452811370777,-7.00116865036514,"ru","short","linear"
"2016",0.5,-2.92448292855448,5.7179414586617,1.28066014213472,-7.00116865036514,"ru","short","linear"
"2017",0.6,-2.70969131827295,6.00322086898435,1.53679217056166,-7.00116865036514,"ru","short","linear"
"2018",0.7,-2.49489970799142,6.28850027930699,1.79292419898861,-7.00116865036514,"ru","short","linear"
"2019",0.8,-2.28010809770989,6.57377968962964,2.04905622741555,-7.00116865036514,"ru","short","linear"
"2020",0.9,-2.07482401202907,6.85905909995229,2.3051882558425,-7.00116865036514,"ru","short","linear"
"2021",1,-1.87023973139237,7.14433851027494,2.56132028426944,-7.00116865036514,"ru","short","linear"
"2022",1.1,-1.66565545075567,7.42961792059759,2.81745231269638,-7.00116865036514,"ru","short","linear"
"2023",1.2,-1.46107117011896,7.71489733092023,3.07358434112333,-7.00116865036514,"ru","short","linear"
"2024",1.3,-1.25648688948226,8.00017674124288,3.32971636955027,-7.00116865036514,"ru","short","linear"
"2025",1.4,-1.05190260884556,8.28545615156553,3.58584839797722,-7.00116865036514,"ru","short","linear"
"2026",1.5,-0.847318328208855,8.57073556188818,3.84198042640416,-7.00116865036514,"ru","short","linear"
"2027",1.6,-0.642734047572151,8.85601497221083,4.0981124548311,-7.00116865036514,"ru","short","linear"
"2028",1.7,-0.438149766935447,9.14129438253347,4.35424448325805,-7.00116865036514,"ru","short","linear"
"2029",1.8,-0.233565486298745,9.42657379285612,4.61037651168499,-7.00116865036514,"ru","short","linear"
"2030",1.9,-0.0289812056620411,9.71185320317877,4.86650854011194,-7.00116865036514,"ru","short","linear"
"2031",2,0.175603074974663,9.99713261350142,5.12264056853888,-7.00116865036514,"ru","short","linear"
"2032",2.1,0.380187355611366,10.2824120238241,5.37877259696582,-7.00116865036514,"ru","short","linear"
"2033",2.2,0.584771636248068,10.5676914341467,5.63490462539277,-7.00116865036514,"ru","short","linear"
"2034",2.3,0.789355916884772,10.8529708444694,5.89103665381971,-7.00116865036514,"ru","short","linear"
"2035",2.4,0.993940197521476,11.138250254792,6.14716868224666,-7.00116865036514,"ru","short","linear"
"2036",2.5,1.19852447815818,11.4235296651147,6.4033007106736,-7.00116865036514,"ru","short","linear"
"2037",2.6,1.40310875879488,11.7088090754373,6.65943273910054,-7.00116865036514,"ru","short","linear"
"2038",2.7,1.60769303943159,11.99408848576,6.91556476752749,-7.00116865036514,"ru","short","linear"
"2039",2.8,1.81227732006829,12.2793678960826,7.17169679595443,-7.00116865036514,"ru","short","linear"
"2040",2.9,2.01686160070499,12.5646473064053,7.42782882438138,-7.00116865036514,"ru","short","linear"
"2041",3,2.22144588134169,12.8499267167279,7.68396085280832,-7.00116865036514,"ru","short","linear"
"2042",3.1,2.4260301619784,13.1352061270505,7.94009288123526,-7.00116865036514,"ru","short","linear"
"2043",3.2,2.6306144426151,13.4204855373732,8.19622490966221,-7.00116865036514,"ru","short","linear"
"2044",3.3,2.8351987232518,13.7057649476958,8.45235693808915,-7.00116865036514,"ru","short","linear"
"2045",3.4,3.03978300388851,13.9910443580185,8.7084889665161,-7.00116865036514,"ru","short","linear"
"2046",3.5,3.24436728452521,14.2763237683411,8.96462099494304,-7.00116865036514,"ru","short","linear"
"2047",3.6,3.44895156516191,14.5616031786638,9.22075302336998,-7.00116865036514,"ru","short","linear"
"2048",3.7,3.64979519085335,14.8468825889864,9.47688505179693,-7.00116865036514,"ru","short","linear"
"2049",3.8,3.84937804145358,15.1321619993091,9.73301708022387,-7.00116865036514,"ru","short","linear"
"2050",3.9,4.04896089205382,15.4174414096317,9.98914910865081,-7.00116865036514,"ru","short","linear"
"2051",4,4.24854374265405,15.7027208199544,10.2452811370778,-7.00116865036514,"ru","short","linear"
"2052",4.1,4.44812659325428,15.988000230277,10.5014131655047,-7.00116865036514,"ru","short","linear"
"2053",4.2,4.64770944385452,16.2732796405997,10.7575451939316,-7.00116865036514,"ru","short","linear"
"2054",4.3,4.84729229445475,16.5585590509223,11.0136772223586,-7.00116865036514,"ru","short","linear"
"2055",4.4,5.04687514505499,16.843838461245,11.2698092507855,-7.00116865036514,"ru","short","linear"
"2056",4.5,5.24645799565522,17.1291178715676,11.5259412792125,-7.00116865036514,"ru","short","linear"
