"","prev_surp","y_lower","y_upper","y","delta","lang","model","linear"
"1058",5.2,4.94379414854212,8.6283478146907,7.21250282628773,5.16637510809743,"he","mgpt_lc","non-linear"
"1059",5.3,5.07733962915328,8.79230802435622,7.42270460952228,5.16637510809743,"he","mgpt_lc","non-linear"
"1060",5.4,5.20753729134649,8.95468381942001,7.62148168953661,5.16637510809743,"he","mgpt_lc","non-linear"
"1061",5.5,5.33412846030941,9.12687164521313,7.80777789116614,5.16637510809743,"he","mgpt_lc","non-linear"
"1062",5.6,5.45685446122967,9.31253160621499,7.98053703924626,5.16637510809743,"he","mgpt_lc","non-linear"
"1063",5.7,5.57545661929491,9.52225382864597,8.13870295861237,5.16637510809743,"he","mgpt_lc","non-linear"
"1064",5.8,5.68972788524761,9.70837928643275,8.28145250456555,5.16637510809743,"he","mgpt_lc","non-linear"
"1065",5.9,5.79972949807457,9.87147816067538,8.4091735476626,5.16637510809743,"he","mgpt_lc","non-linear"
"1066",6,5.90560957630474,10.0127400803817,8.52264612044732,5.16637510809743,"he","mgpt_lc","non-linear"
"1067",6.1,6.00751628292125,10.1333549915161,8.62265045612337,5.16637510809743,"he","mgpt_lc","non-linear"
"1068",6.2,6.10559778090722,10.234512840043,8.70996678789443,5.16637510809743,"he","mgpt_lc","non-linear"
"1069",6.3,6.20000223324579,10.3174035719269,8.78537534896414,5.16637510809743,"he","mgpt_lc","non-linear"
"1070",6.4,6.29087780292009,10.3832171331322,8.8496563725362,5.16637510809743,"he","mgpt_lc","non-linear"
"1071",6.5,6.37837265291323,10.4331434696234,8.90359009181425,5.16637510809743,"he","mgpt_lc","non-linear"
"1072",6.6,6.46263494620836,10.4683725273648,8.94795674000197,5.16637510809743,"he","mgpt_lc","non-linear"
"1073",6.7,6.5221350884023,10.5045599116125,8.98353655030302,5.16637510809743,"he","mgpt_lc","non-linear"
"1074",6.8,6.56834672015564,10.5705603276357,9.01110975592108,5.16637510809743,"he","mgpt_lc","non-linear"
"1075",6.9,6.61179869294865,10.63082454167,9.0314565900598,5.16637510809743,"he","mgpt_lc","non-linear"
"1076",7,6.65281515334505,10.6857364647721,9.04535728592286,5.16637510809743,"he","mgpt_lc","non-linear"
"1077",7.1,6.69172024790857,10.7456554078905,9.05359207671391,5.16637510809743,"he","mgpt_lc","non-linear"
"1078",7.2,6.72883812320294,10.8067110566157,9.05694119563664,5.16637510809743,"he","mgpt_lc","non-linear"
"1079",7.3,6.76449292579187,10.8641175497077,9.0561848758947,5.16637510809743,"he","mgpt_lc","non-linear"
"1080",7.4,6.79900880223909,10.9180824903696,9.05210335069176,5.16637510809743,"he","mgpt_lc","non-linear"
"1081",7.5,6.83270989910834,10.9688134818047,9.04547685323149,5.16637510809743,"he","mgpt_lc","non-linear"
"1082",7.6,6.86592036296332,11.0165181272159,9.03708561671755,5.16637510809743,"he","mgpt_lc","non-linear"
"1083",7.7,6.89896434036778,11.0614040298066,9.02770987435362,5.16637510809743,"he","mgpt_lc","non-linear"
"1084",7.8,6.93216597788544,11.1036787927797,9.01812985934336,5.16637510809743,"he","mgpt_lc","non-linear"
"1085",7.9,6.96584942208001,11.1435500193385,9.00912580489043,5.16637510809743,"he","mgpt_lc","non-linear"
"1086",8,6.98504328352333,11.181225312686,9.0014779441985,5.16637510809743,"he","mgpt_lc","non-linear"
"1087",8.1,6.94014779092518,11.2169122760254,8.99596651047124,5.16637510809743,"he","mgpt_lc","non-linear"
"1088",8.2,6.90235847891952,11.2508185112553,8.99337172968844,5.16637510809743,"he","mgpt_lc","non-linear"
"1089",8.3,6.87249131410369,11.283120512393,8.99430157017165,5.16637510809743,"he","mgpt_lc","non-linear"
"1090",8.4,6.85046552434209,11.3138830599497,8.99874539472892,5.16637510809743,"he","mgpt_lc","non-linear"
"1091",8.5,6.8359991141067,11.3431458665215,9.00655375438798,5.16637510809743,"he","mgpt_lc","non-linear"
"1092",8.6,6.82881008786948,11.3709486447044,9.01757720017656,5.16637510809743,"he","mgpt_lc","non-linear"
"1093",8.7,6.8286164501024,11.3973311070945,9.03166628312241,5.16637510809743,"he","mgpt_lc","non-linear"
"1094",8.8,6.83513620527742,11.4223329662878,9.04867155425324,5.16637510809743,"he","mgpt_lc","non-linear"
"1095",8.9,6.84808735786653,11.4459939348803,9.0684435645968,5.16637510809743,"he","mgpt_lc","non-linear"
"1096",9,6.86718791234168,11.4683537254681,9.09083286518082,5.16637510809743,"he","mgpt_lc","non-linear"
"1097",9.1,6.89215587317484,11.4894520506471,9.11569000703302,5.16637510809743,"he","mgpt_lc","non-linear"
"1098",9.2,6.92270924483799,11.5093286230134,9.14286554118115,5.16637510809743,"he","mgpt_lc","non-linear"
"1099",9.3,6.95856603180308,11.5280231551631,9.17221001865294,5.16637510809743,"he","mgpt_lc","non-linear"
"1100",9.4,6.9994442385421,11.5455753596921,9.20357399047611,5.16637510809743,"he","mgpt_lc","non-linear"
"1101",9.5,7.04506186952701,11.5620249491965,9.23680800767841,5.16637510809743,"he","mgpt_lc","non-linear"
"1102",9.6,7.09513692922977,11.5774116362723,9.27176262128756,5.16637510809743,"he","mgpt_lc","non-linear"
"1103",9.7,7.14938742212236,11.5917751335155,9.3082883823313,5.16637510809743,"he","mgpt_lc","non-linear"
"1104",9.8,7.20753135267674,11.6051551535222,9.34623584183737,5.16637510809743,"he","mgpt_lc","non-linear"
"1105",9.9,7.26928672536489,11.6175914088885,9.38545555083348,5.16637510809743,"he","mgpt_lc","non-linear"
"1106",10,7.33437154465876,11.6291236122102,9.42579806034738,5.16637510809743,"he","mgpt_lc","non-linear"
"1107",10.1,7.40250381503034,11.6397914760835,9.46711392140681,5.16637510809743,"he","mgpt_lc","non-linear"
"1108",10.2,7.47340154095159,11.6496347131043,9.50925368503948,5.16637510809743,"he","mgpt_lc","non-linear"
"1109",10.3,7.54678272689447,11.6586930358688,9.55206790227314,5.16637510809743,"he","mgpt_lc","non-linear"
"1110",10.4,7.62236537733096,11.6670061569729,9.59540712413552,5.16637510809743,"he","mgpt_lc","non-linear"
"1111",10.5,7.69986749673302,11.6746137890126,9.63912190165435,5.16637510809743,"he","mgpt_lc","non-linear"
"1112",10.6,7.77900708957263,11.6815556445841,9.68306278585737,5.16637510809743,"he","mgpt_lc","non-linear"
"1113",10.7,7.85950216032175,11.6878714362832,9.72708032777231,5.16637510809743,"he","mgpt_lc","non-linear"
"1114",10.8,7.94107071345234,11.6936008767061,9.77102507842689,5.16637510809743,"he","mgpt_lc","non-linear"
"1115",10.9,8.01916169216918,11.6987836784488,9.81474758884886,5.16637510809743,"he","mgpt_lc","non-linear"
"1116",11,8.09117192482462,11.7034595541073,9.85809841006595,5.16637510809743,"he","mgpt_lc","non-linear"
"1117",11.1,8.16359071286326,11.7076682162776,9.90092809310588,5.16637510809743,"he","mgpt_lc","non-linear"
"1118",11.2,8.23613828316297,11.7114493775558,9.9430871889964,5.16637510809743,"he","mgpt_lc","non-linear"
"1119",11.3,8.30853486260165,11.7148427505378,9.98442624876524,5.16637510809743,"he","mgpt_lc","non-linear"
"1120",11.4,8.38050067805719,11.7178880478198,10.0247958234401,5.16637510809743,"he","mgpt_lc","non-linear"
"1121",11.5,8.45175595640747,11.7206249819977,10.0640464640488,5.16637510809743,"he","mgpt_lc","non-linear"
"1122",11.6,8.52202092453039,11.7230932656676,10.102028721619,5.16637510809743,"he","mgpt_lc","non-linear"
"1123",11.7,8.55549973792709,11.7253297188474,10.1386047896376,5.16637510809743,"he","mgpt_lc","non-linear"
"1124",11.8,8.56846081800721,11.727347222436,10.1737332151619,5.16637510809743,"he","mgpt_lc","non-linear"
"1125",11.9,8.58085041309305,11.7291468366216,10.2074201229256,5.16637510809743,"he","mgpt_lc","non-linear"
"1126",12,8.59267108467109,11.7307295380191,10.2396719740399,5.16637510809743,"he","mgpt_lc","non-linear"
"1127",12.1,8.60392539422778,11.7320963032434,10.2704952296165,5.16637510809743,"he","mgpt_lc","non-linear"
"1128",12.2,8.61461590324958,11.7332481089093,10.2998963507665,5.16637510809743,"he","mgpt_lc","non-linear"
"1129",12.3,8.61965455697591,11.7341859316318,10.3278817986016,5.16637510809743,"he","mgpt_lc","non-linear"
"1130",12.4,8.61687123909079,11.7349107480257,10.354458034233,5.16637510809743,"he","mgpt_lc","non-linear"
"1131",12.5,8.61364370133164,11.7354235347059,10.3796315187722,5.16637510809743,"he","mgpt_lc","non-linear"
"1132",12.6,8.60997398978782,11.7357252682874,10.4034087133307,5.16637510809743,"he","mgpt_lc","non-linear"
"1133",12.7,8.60586415054872,11.7358169253849,10.4257960790198,5.16637510809743,"he","mgpt_lc","non-linear"
